Numero animale,Gruppo,Data evento,Tipo,Descrizione,Data uscita,Utente,Data,Tempo,Mese,Anno,Mese Anno,id,count
500,Parco 6,2021-02-03 00:00:00.000,Parto,Normale; 626231,2021-06-04 15:23:17.247,User1,2021-02-03,00:00:00,2,2021,2021-02,6879,552
554,Parco 6,2021-02-03 00:00:00.000,Parto,Normale,,User1,2021-02-03,00:00:00,2,2021,2021-02,6880,552
916,Parco 6,2021-02-03 00:00:00.000,Parto,Normale; 696800,2022-01-25 23:59:00.000,User1,2021-02-03,00:00:00,2,2021,2021-02,6881,552
626231,Vitelli,2021-02-03 00:00:00.000,Ingresso,Nascita,,User1,2021-02-03,00:00:00,2,2021,2021-02,6882,552
696800,Vitelli,2021-02-03 00:00:00.000,Ingresso,Nascita,,User1,2021-02-03,00:00:00,2,2021,2021-02,6883,552
707,VMS 3,2021-02-02 18:14:47.563,Note,Generale,2022-01-10 20:55:02.603,User1,2021-02-02,18:14:47.563000,2,2021,2021-02,6884,552
563,VMS 3,2021-02-02 18:14:26.073,Note,Generale,,User1,2021-02-02,18:14:26.073000,2,2021,2021-02,6885,552
134,Parco 5,2021-02-02 16:38:29.863,Cambio ID,409895 -> 134,,User1,2021-02-02,16:38:29.863000,2,2021,2021-02,6886,552
134,Parco 5,2021-02-02 16:38:29.863,Cambio ID del transponder, -> 6178,,,2021-02-02,16:38:29.863000,2,2021,2021-02,6887,552
134,Parco 5,2021-02-02 16:34:14.307,Cambio gruppo,"25, Parco 5 -> 3, VMS 3",,User1,2021-02-02,16:34:14.307000,2,2021,2021-02,6888,552
134,Parco 5,2021-02-02 00:00:00.000,Parto,Normale; 626230,,User1,2021-02-02,00:00:00,2,2021,2021-02,6889,552
626230,Vitelli,2021-02-02 00:00:00.000,Ingresso,Nascita,2021-06-23 10:31:01.563,User1,2021-02-02,00:00:00,2,2021,2021-02,6890,552
552,VMS 2,2021-02-01 15:32:37.303,Note,Generale,2021-09-15 22:35:39.670,User1,2021-02-01,15:32:37.303000,2,2021,2021-02,6891,552
133,Parco 5,2021-02-01 08:54:11.890,Cambio ID,472508 -> 133,,User1,2021-02-01,08:54:11.890000,2,2021,2021-02,6892,552
133,Parco 5,2021-02-01 08:54:11.890,Cambio ID del transponder, -> 3259,,,2021-02-01,08:54:11.890000,2,2021,2021-02,6893,552
133,Parco 5,2021-02-01 08:49:27.770,Cambio gruppo,"25, Parco 5 -> 3, VMS 3",,User1,2021-02-01,08:49:27.770000,2,2021,2021-02,6894,552
133,Parco 5,2021-02-01 00:00:00.000,Parto,Normale; 626229,,User1,2021-02-01,00:00:00,2,2021,2021-02,6895,552
553,Parco 6,2021-02-01 00:00:00.000,Parto,Normale,2022-05-05 16:07:06.283,User1,2021-02-01,00:00:00,2,2021,2021-02,6896,552
626229,Vitelli,2021-02-01 00:00:00.000,Ingresso,Nascita,,User1,2021-02-01,00:00:00,2,2021,2021-02,6897,552
129,VMS 2,2021-01-31 14:59:19.510,Diagnosi/trattamento,Dns: Mastite clinica; Posizione: PD; Trt: ; Fmc: ,,User1,2021-01-31,14:59:19.510000,1,2021,2021-01,6898,560
171,Parco 6,2021-01-31 06:50:25.967,Cambio gruppo,"26, Parco 6 -> 3, VMS 3",2021-12-07 09:39:42.997,User1,2021-01-31,06:50:25.967000,1,2021,2021-01,6899,560
180,Manze al toro,2021-01-31 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,User1,2021-01-31,00:00:00.010000,1,2021,2021-01,6900,560
183,Manze al toro,2021-01-31 00:00:00.010,Inseminazione,"Effective Insemination 
Naturale; UnknownBull",,User1,2021-01-31,00:00:00.010000,1,2021,2021-01,6901,560
558576,Manze al toro,2021-01-31 00:00:00.010,Inseminazione,Naturale; UnknownBull,2022-02-17 17:44:29.490,User1,2021-01-31,00:00:00.010000,1,2021,2021-01,6902,560
180,Manze al toro,2021-01-31 00:00:00.007,Calore,Herd Navigator,,User1,2021-01-31,00:00:00.007000,1,2021,2021-01,6903,560
183,Manze al toro,2021-01-31 00:00:00.007,Calore,Herd Navigator,,User1,2021-01-31,00:00:00.007000,1,2021,2021-01,6904,560
558576,Manze al toro,2021-01-31 00:00:00.007,Calore,Herd Navigator,2022-02-17 17:44:29.490,User1,2021-01-31,00:00:00.007000,1,2021,2021-01,6905,560
171,Parco 6,2021-01-31 00:00:00.000,Parto,Normale; 622628,2021-12-07 09:39:42.997,User1,2021-01-31,00:00:00,1,2021,2021-01,6906,560
622628,Vitelli,2021-01-31 00:00:00.000,Ingresso,Nascita,,User1,2021-01-31,00:00:00,1,2021,2021-01,6907,560
918,VMS 2,2021-01-30 16:52:31.817,Asciutta,Dry Off,2021-03-04 14:41:37.057,User1,2021-01-30,16:52:31.817000,1,2021,2021-01,6908,560
918,VMS 2,2021-01-30 16:52:19.163,Cambio gruppo,"2, VMS 2 -> 24, Da vendere",2021-03-04 14:41:37.057,User1,2021-01-30,16:52:19.163000,1,2021,2021-01,6909,560
926,VMS 2,2021-01-30 16:52:07.683,Asciutta,Dry Off,2021-03-04 14:41:37.057,User1,2021-01-30,16:52:07.683000,1,2021,2021-01,6910,560
