;Numero animale;Gruppo;Data evento;Tipo;Descrizione;Data uscita;Utente;Data;Tempo;Mese;Anno;Mese Anno
9268;501;VMS 4;2018-06-09 10:05:13.740;Note;Generale;2021-02-09 09:11:09.720;Nicola;2018-06-09;10:05:13.740000;6;2018;2018-06
9269;461;VMS 4;2018-06-09 10:05:06.533;Note;Generale;2020-07-27 23:59:00.000;Nicola;2018-06-09;10:05:06.533000;6;2018;2018-06
9270;722;VMS 3;2018-06-09 10:04:33.820;Note;Generale;2020-02-22 12:25:53.657;Nicola;2018-06-09;10:04:33.820000;6;2018;2018-06
9271;718;VMS 3;2018-06-09 10:04:25.070;Note;Generale;;Nicola;2018-06-09;10:04:25.070000;6;2018;2018-06
9272;637;VMS 3;2018-06-09 10:04:09.233;Note;Generale;;Nicola;2018-06-09;10:04:09.233000;6;2018;2018-06
9273;530;VMS 1;2018-06-09 10:02:18.150;Note;Generale;2021-06-24 15:45:00.683;Nicola;2018-06-09;10:02:18.150000;6;2018;2018-06
9274;802;VMS 2;2018-06-09 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-11-30 16:49:37.607;Nicola;2018-06-09;00:00:00.010000;6;2018;2018-06
9275;803;VMS 2;2018-06-09 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-09;00:00:00.010000;6;2018;2018-06
9276;804;VMS 2;2018-06-09 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-02-03 09:56:36.087;Nicola;2018-06-09;00:00:00.010000;6;2018;2018-06
9277;805;VMS 2;2018-06-09 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-02-22 12:26:36.277;Nicola;2018-06-09;00:00:00.010000;6;2018;2018-06
9278;806;VMS 2;2018-06-09 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-09;00:00:00.010000;6;2018;2018-06
9279;807;VMS 2;2018-06-09 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-06-04 15:23:17.277;Nicola;2018-06-09;00:00:00.010000;6;2018;2018-06
9280;808;VMS 2;2018-06-09 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-09;00:00:00.010000;6;2018;2018-06
9281;809;VMS 2;2018-06-09 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-09;00:00:00.010000;6;2018;2018-06
9282;802;VMS 2;2018-06-09 00:00:00.007;Calore;Herd Navigator;2020-11-30 16:49:37.607;Nicola;2018-06-09;00:00:00.007000;6;2018;2018-06
9283;803;VMS 2;2018-06-09 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-09;00:00:00.007000;6;2018;2018-06
9284;804;VMS 2;2018-06-09 00:00:00.007;Calore;Herd Navigator;2020-02-03 09:56:36.087;Nicola;2018-06-09;00:00:00.007000;6;2018;2018-06
9285;805;VMS 2;2018-06-09 00:00:00.007;Calore;Herd Navigator;2020-02-22 12:26:36.277;Nicola;2018-06-09;00:00:00.007000;6;2018;2018-06
9286;806;VMS 2;2018-06-09 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-09;00:00:00.007000;6;2018;2018-06
9287;807;VMS 2;2018-06-09 00:00:00.007;Calore;Herd Navigator;2021-06-04 15:23:17.277;Nicola;2018-06-09;00:00:00.007000;6;2018;2018-06
9288;808;VMS 2;2018-06-09 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-09;00:00:00.007000;6;2018;2018-06
9289;809;VMS 2;2018-06-09 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-09;00:00:00.007000;6;2018;2018-06
9290;872;VMS 2;2018-06-09 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-06-09;00:00:00;6;2018;2018-06
9291;873;VMS 2;2018-06-09 00:00:00.000;Controllo gravidanza;+;2020-11-30 16:50:28.343;Nicola;2018-06-09;00:00:00;6;2018;2018-06
9292;542;VMS 4;2018-06-08 11:19:01.003;Note;Generale;2021-04-01 14:47:02.283;Nicola;2018-06-08;11:19:01.003000;6;2018;2018-06
9293;513;VMS 4;2018-06-08 11:18:53.233;Note;Generale;2021-02-24 12:03:15.530;Nicola;2018-06-08;11:18:53.233000;6;2018;2018-06
9294;501;VMS 4;2018-06-08 11:18:45.777;Note;Generale;2021-02-09 09:11:09.720;Nicola;2018-06-08;11:18:45.777000;6;2018;2018-06
9295;461;VMS 4;2018-06-08 11:18:37.697;Note;Generale;2020-07-27 23:59:00.000;Nicola;2018-06-08;11:18:37.697000;6;2018;2018-06
9296;718;VMS 3;2018-06-08 11:17:56.650;Note;Generale;;Nicola;2018-06-08;11:17:56.650000;6;2018;2018-06
9297;637;VMS 3;2018-06-08 11:17:22.970;Note;Generale;;Nicola;2018-06-08;11:17:22.970000;6;2018;2018-06
9298;868;VMS 2;2018-06-08 11:17:11.610;Note;Generale;;Nicola;2018-06-08;11:17:11.610000;6;2018;2018-06
9299;867;VMS 2;2018-06-08 11:17:05.043;Note;Generale;;Nicola;2018-06-08;11:17:05.043000;6;2018;2018-06
9300;865;VMS 2;2018-06-08 11:16:56.760;Note;Generale;2022-03-16 15:12:45.340;Nicola;2018-06-08;11:16:56.760000;6;2018;2018-06
9301;864;VMS 2;2018-06-08 11:16:47.823;Note;Generale;;Nicola;2018-06-08;11:16:47.823000;6;2018;2018-06
9302;862;VMS 2;2018-06-08 11:16:37.713;Note;Generale;2020-02-24 10:36:25.663;Nicola;2018-06-08;11:16:37.713000;6;2018;2018-06
9303;284;VMS 1;2018-06-08 11:16:04.050;Note;Generale;2021-03-04 14:41:37.010;Nicola;2018-06-08;11:16:04.050000;6;2018;2018-06
9304;625;VMS 1;2018-06-08 00:00:00.000;Controllo gravidanza;+;2020-01-13 09:25:56.990;Nicola;2018-06-08;00:00:00;6;2018;2018-06
9305;718;Asciutte;2018-06-07 14:11:38.227;Cambio gruppo;5, Asciutte -> 3, VMS 3;;Nicola;2018-06-07;14:11:38.227000;6;2018;2018-06
9306;501;VMS 4;2018-06-07 09:15:09.970;Note;Generale;2021-02-09 09:11:09.720;Nicola;2018-06-07;09:15:09.970000;6;2018;2018-06
9307;461;VMS 4;2018-06-07 09:15:01.983;Note;Generale;2020-07-27 23:59:00.000;Nicola;2018-06-07;09:15:01.983000;6;2018;2018-06
9308;701;VMS 3;2018-06-07 09:14:48.363;Note;Generale;2020-02-22 12:26:09.443;Nicola;2018-06-07;09:14:48.363000;6;2018;2018-06
9309;637;VMS 3;2018-06-07 09:14:40.393;Note;Generale;;Nicola;2018-06-07;09:14:40.393000;6;2018;2018-06
9310;284;VMS 1;2018-06-07 09:14:23.467;Note;Generale;2021-03-04 14:41:37.010;Nicola;2018-06-07;09:14:23.467000;6;2018;2018-06
9311;513;Asciutte;2018-06-07 09:12:25.370;Cambio gruppo;5, Asciutte -> 4, VMS 4;2021-02-24 12:03:15.530;Nicola;2018-06-07;09:12:25.370000;6;2018;2018-06
9312;949;VMS 3;2018-06-07 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-12-07 09:39:42.997;Nicola;2018-06-07;00:00:00.010000;6;2018;2018-06
9313;949;VMS 3;2018-06-07 00:00:00.007;Calore;Herd Navigator;2021-12-07 09:39:42.997;Nicola;2018-06-07;00:00:00.007000;6;2018;2018-06
9314;513;Asciutte;2018-06-07 00:00:00.000;Parto;Normale;2021-02-24 12:03:15.530;Nicola;2018-06-07;00:00:00;6;2018;2018-06
9315;718;Asciutte;2018-06-07 00:00:00.000;Parto;Normale;;Nicola;2018-06-07;00:00:00;6;2018;2018-06
9316;501;VMS 4;2018-06-06 10:31:08.647;Note;Generale;2021-02-09 09:11:09.720;Nicola;2018-06-06;10:31:08.647000;6;2018;2018-06
9317;461;VMS 4;2018-06-06 10:30:59.910;Note;Generale;2020-07-27 23:59:00.000;Nicola;2018-06-06;10:30:59.910000;6;2018;2018-06
9318;542;VMS 4;2018-06-06 10:30:52.157;Note;Generale;2021-04-01 14:47:02.283;Nicola;2018-06-06;10:30:52.157000;6;2018;2018-06
9319;724;VMS 3;2018-06-06 10:30:14.890;Note;Generale;;Nicola;2018-06-06;10:30:14.890000;6;2018;2018-06
9320;719;VMS 3;2018-06-06 10:30:03.627;Note;Generale;2021-11-16 15:50:13.160;Nicola;2018-06-06;10:30:03.627000;6;2018;2018-06
9321;701;VMS 3;2018-06-06 10:29:54.907;Note;Generale;2020-02-22 12:26:09.443;Nicola;2018-06-06;10:29:54.907000;6;2018;2018-06
9322;637;VMS 3;2018-06-06 10:29:47.293;Note;Generale;;Nicola;2018-06-06;10:29:47.293000;6;2018;2018-06
9323;284;VMS 1;2018-06-06 10:27:12.737;Note;Generale;2021-03-04 14:41:37.010;Nicola;2018-06-06;10:27:12.737000;6;2018;2018-06
9324;947;VMS 3;2018-06-06 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-04-01 14:47:48.293;Nicola;2018-06-06;00:00:00.010000;6;2018;2018-06
9325;947;VMS 3;2018-06-06 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:48.293;Nicola;2018-06-06;00:00:00.007000;6;2018;2018-06
9326;527;VMS 4;2018-06-06 00:00:00.000;Controllo gravidanza;+;2020-04-17 16:09:55.840;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9327;544;VMS 4;2018-06-06 00:00:00.000;Controllo gravidanza;+;2020-02-22 12:25:38.497;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9328;801;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9329;802;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;-;2020-11-30 16:49:37.607;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9330;803;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9331;804;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;-;2020-02-03 09:56:36.087;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9332;805;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;-;2020-02-22 12:26:36.277;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9333;806;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9334;807;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;-;2021-06-04 15:23:17.277;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9335;808;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9336;809;VMS 2;2018-06-06 00:00:00.000;Controllo gravidanza;-;;Nicola;2018-06-06;00:00:00;6;2018;2018-06
9337;502;VMS 4;2018-06-05 14:53:09.110;Note;Generale;2022-03-16 15:14:55.440;Nicola;2018-06-05;14:53:09.110000;6;2018;2018-06
9338;501;VMS 4;2018-06-05 14:52:59.657;Note;Generale;2021-02-09 09:11:09.720;Nicola;2018-06-05;14:52:59.657000;6;2018;2018-06
9339;432;VMS 4;2018-06-05 14:52:21.780;Note;Generale;2020-04-17 16:09:43.750;Nicola;2018-06-05;14:52:21.780000;6;2018;2018-06
9340;121;VMS 4;2018-06-05 14:52:04.403;Note;Generale;2020-01-17 11:11:49.850;Nicola;2018-06-05;14:52:04.403000;6;2018;2018-06
9341;637;VMS 3;2018-06-05 14:51:56.243;Note;Generale;;Nicola;2018-06-05;14:51:56.243000;6;2018;2018-06
9342;867;VMS 2;2018-06-05 14:51:09.947;Note;Generale;;Nicola;2018-06-05;14:51:09.947000;6;2018;2018-06
9343;865;VMS 2;2018-06-05 14:50:56.560;Note;Generale;2022-03-16 15:12:45.340;Nicola;2018-06-05;14:50:56.560000;6;2018;2018-06
9344;863;VMS 2;2018-06-05 14:50:34.597;Note;Generale;;Nicola;2018-06-05;14:50:34.597000;6;2018;2018-06
9345;868;VMS 2;2018-06-05 03:23:06.257;Cambio ID del transponder; -> 7061;;;2018-06-05;03:23:06.257000;6;2018;2018-06
9346;946;VMS 3;2018-06-05 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-12-30 14:51:33.370;Nicola;2018-06-05;00:00:00.010000;6;2018;2018-06
9347;946;VMS 3;2018-06-05 00:00:00.007;Calore;Herd Navigator;2021-12-30 14:51:33.370;Nicola;2018-06-05;00:00:00.007000;6;2018;2018-06
9348;329;VMS 1;2018-06-05 00:00:00.000;Controllo gravidanza;+;2020-12-09 10:06:28.527;Nicola;2018-06-05;00:00:00;6;2018;2018-06
9349;398;VMS 1;2018-06-05 00:00:00.000;Controllo gravidanza;+;2020-11-30 16:47:10.377;Nicola;2018-06-05;00:00:00;6;2018;2018-06
9350;868;VMS 2;2018-06-05 00:00:00.000;Parto;Normale;;Nicola;2018-06-05;00:00:00;6;2018;2018-06
9351;871;VMS 2;2018-06-05 00:00:00.000;Controllo gravidanza;+;;Nicola;2018-06-05;00:00:00;6;2018;2018-06
9352;461;Asciutte;2018-06-04 09:40:15.863;Cambio gruppo;5, Asciutte -> 4, VMS 4;2020-07-27 23:59:00.000;Nicola;2018-06-04;09:40:15.863000;6;2018;2018-06
9353;827;VMS 2;2018-06-04 09:37:39.963;Note;Generale;;Nicola;2018-06-04;09:37:39.963000;6;2018;2018-06
9354;284;VMS 1;2018-06-04 09:35:38.193;Note;Generale;2021-03-04 14:41:37.010;Nicola;2018-06-04;09:35:38.193000;6;2018;2018-06
9355;431;VMS 4;2018-06-04 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-04-01 14:47:02.283;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9356;515;VMS 4;2018-06-04 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-01-09 07:38:22.030;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9357;704;VMS 3;2018-06-04 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-04-01 14:47:02.300;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9358;712;VMS 3;2018-06-04 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2019-12-16 23:59:00.000;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9359;771;VMS 3;2018-06-04 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-08-26 14:29:08.960;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9360;811;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9361;814;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2020-02-22 12:26:57.757;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9362;816;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9363;821;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9364;823;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2021-03-04 14:41:37.023;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9365;824;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";2022-03-24 23:59:00.000;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9366;825;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9367;828;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Effective Insemination 
Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9368;829;VMS 2;2018-06-04 00:00:00.010;Inseminazione;"Artificial Insemination; F.A; Unknown Brand; UnknownBreeder";;Nicola;2018-06-04;00:00:00.010000;6;2018;2018-06
9369;431;VMS 4;2018-06-04 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:02.283;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9370;515;VMS 4;2018-06-04 00:00:00.007;Calore;Herd Navigator;2021-01-09 07:38:22.030;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9371;704;VMS 3;2018-06-04 00:00:00.007;Calore;Herd Navigator;2021-04-01 14:47:02.300;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9372;712;VMS 3;2018-06-04 00:00:00.007;Calore;Herd Navigator;2019-12-16 23:59:00.000;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9373;771;VMS 3;2018-06-04 00:00:00.007;Calore;Herd Navigator;2020-08-26 14:29:08.960;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9374;811;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9375;814;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;2020-02-22 12:26:57.757;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9376;816;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9377;821;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9378;823;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;2021-03-04 14:41:37.023;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9379;824;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;2022-03-24 23:59:00.000;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9380;825;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9381;828;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9382;829;VMS 2;2018-06-04 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-04;00:00:00.007000;6;2018;2018-06
9383;461;Asciutte;2018-06-04 00:00:00.000;Parto;Normale;2020-07-27 23:59:00.000;Nicola;2018-06-04;00:00:00;6;2018;2018-06
9384;525;VMS 4;2018-06-03 22:47:19.437;Asciutta;Dry Off;2021-06-04 15:23:17.260;Nicola;2018-06-03;22:47:19.437000;6;2018;2018-06
9385;525;VMS 4;2018-06-03 22:47:13.057;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2021-06-04 15:23:17.260;Nicola;2018-06-03;22:47:13.057000;6;2018;2018-06
9386;565;VMS 4;2018-06-03 22:47:04.867;Asciutta;Dry Off;2020-11-30 16:47:38.953;Nicola;2018-06-03;22:47:04.867000;6;2018;2018-06
9387;565;VMS 4;2018-06-03 22:46:58.177;Cambio gruppo;4, VMS 4 -> 5, Asciutte;2020-11-30 16:47:38.953;Nicola;2018-06-03;22:46:58.177000;6;2018;2018-06
9388;561;VMS 3;2018-06-03 22:46:28.333;Asciutta;Dry Off;2020-07-01 14:15:01.053;Nicola;2018-06-03;22:46:28.333000;6;2018;2018-06
9389;561;VMS 3;2018-06-03 22:46:21.143;Cambio gruppo;3, VMS 3 -> 5, Asciutte;2020-07-01 14:15:01.053;Nicola;2018-06-03;22:46:21.143000;6;2018;2018-06
9390;127;VMS 1;2018-06-03 22:45:39.460;Asciutta;Dry Off;2021-01-06 09:58:53.780;Nicola;2018-06-03;22:45:39.460000;6;2018;2018-06
9391;127;VMS 1;2018-06-03 22:45:25.047;Cambio gruppo;1, VMS 1 -> 5, Asciutte;2021-01-06 09:58:53.780;Nicola;2018-06-03;22:45:25.047000;6;2018;2018-06
9392;637;Asciutte;2018-06-03 11:59:11.673;Cambio gruppo;5, Asciutte -> 3, VMS 3;;Nicola;2018-06-03;11:59:11.673000;6;2018;2018-06
9393;944;VMS 2;2018-06-03 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;Nicola;2018-06-03;00:00:00.010000;6;2018;2018-06
9394;945;Vitelli;2018-06-03 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;Nicola;2018-06-03;00:00:00.010000;6;2018;2018-06
9395;944;VMS 2;2018-06-03 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-03;00:00:00.007000;6;2018;2018-06
9396;945;Vitelli;2018-06-03 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-03;00:00:00.007000;6;2018;2018-06
9397;119;Manze al toro;2018-06-03 00:00:00.000;Ingresso;Nascita;2021-11-16 15:50:13.113;Nicola;2018-06-03;00:00:00;6;2018;2018-06
9398;637;Asciutte;2018-06-03 00:00:00.000;Parto;Normale;;Nicola;2018-06-03;00:00:00;6;2018;2018-06
9399;537;VMS 1;2018-06-02 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;Nicola;2018-06-02;00:00:00.010000;6;2018;2018-06
9400;943;VMS 2;2018-06-02 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-03-04 14:41:37.070;Nicola;2018-06-02;00:00:00.010000;6;2018;2018-06
9401;537;VMS 1;2018-06-02 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-06-02;00:00:00.007000;6;2018;2018-06
9402;943;VMS 2;2018-06-02 00:00:00.007;Calore;Herd Navigator;2021-03-04 14:41:37.070;Nicola;2018-06-02;00:00:00.007000;6;2018;2018-06
9403;542;VMS 4;2018-06-01 10:05:36.113;Note;Generale;2021-04-01 14:47:02.283;Nicola;2018-06-01;10:05:36.113000;6;2018;2018-06
9404;501;VMS 4;2018-06-01 10:05:29.403;Note;Generale;2021-02-09 09:11:09.720;Nicola;2018-06-01;10:05:29.403000;6;2018;2018-06
9405;284;VMS 1;2018-06-01 10:05:08.877;Note;Generale;2021-03-04 14:41:37.010;Nicola;2018-06-01;10:05:08.877000;6;2018;2018-06
9406;867;VMS 2;2018-06-01 10:01:18.597;Cambio ID del transponder;95 -> 905;;;2018-06-01;10:01:18.597000;6;2018;2018-06
9407;942;VMS 2;2018-06-01 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2020-12-14 09:50:39.487;Nicola;2018-06-01;00:00:00.010000;6;2018;2018-06
9408;942;VMS 2;2018-06-01 00:00:00.007;Calore;Herd Navigator;2020-12-14 09:50:39.487;Nicola;2018-06-01;00:00:00.007000;6;2018;2018-06
9409;867;VMS 2;2018-05-31 11:04:50.013;Cambio ID del transponder; -> 95;;;2018-05-31;11:04:50.013000;5;2018;2018-05
9410;866;VMS 2;2018-05-31 11:01:13.990;Cambio ID del transponder; -> 12175;;;2018-05-31;11:01:13.990000;5;2018;2018-05
9411;542;VMS 4;2018-05-31 10:38:56.303;Note;Generale;2021-04-01 14:47:02.283;Nicola;2018-05-31;10:38:56.303000;5;2018;2018-05
9412;701;VMS 3;2018-05-31 10:38:46.583;Note;Generale;2020-02-22 12:26:09.443;Nicola;2018-05-31;10:38:46.583000;5;2018;2018-05
9413;621;VMS 3;2018-05-31 10:38:37.847;Note;Generale;;Nicola;2018-05-31;10:38:37.847000;5;2018;2018-05
9414;616;VMS 3;2018-05-31 10:38:27.223;Note;Generale;2021-10-13 10:58:25.490;Nicola;2018-05-31;10:38:27.223000;5;2018;2018-05
9415;865;VMS 2;2018-05-31 10:38:19.190;Note;Generale;2022-03-16 15:12:45.340;Nicola;2018-05-31;10:38:19.190000;5;2018;2018-05
9416;863;VMS 2;2018-05-31 10:38:11.330;Note;Generale;;Nicola;2018-05-31;10:38:11.330000;5;2018;2018-05
9417;501;Asciutte;2018-05-31 08:33:36.383;Cambio gruppo;5, Asciutte -> 4, VMS 4;2021-02-09 09:11:09.720;Nicola;2018-05-31;08:33:36.383000;5;2018;2018-05
9418;940;VMS 2;2018-05-31 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";;Nicola;2018-05-31;00:00:00.010000;5;2018;2018-05
9419;941;VMS 2;2018-05-31 00:00:00.010;Inseminazione;"Effective Insemination 
Naturale; UnknownBull";2021-03-04 14:41:37.070;Nicola;2018-05-31;00:00:00.010000;5;2018;2018-05
9420;940;VMS 2;2018-05-31 00:00:00.007;Calore;Herd Navigator;;Nicola;2018-05-31;00:00:00.007000;5;2018;2018-05
9421;941;VMS 2;2018-05-31 00:00:00.007;Calore;Herd Navigator;2021-03-04 14:41:37.070;Nicola;2018-05-31;00:00:00.007000;5;2018;2018-05
9422;161;Manze al toro;2018-05-31 00:00:00.000;Ingresso;Nascita;;Nicola;2018-05-31;00:00:00;5;2018;2018-05
9423;501;Asciutte;2018-05-31 00:00:00.000;Parto;Normale;2021-02-09 09:11:09.720;Nicola;2018-05-31;00:00:00;5;2018;2018-05
9424;866;VMS 2;2018-05-31 00:00:00.000;Parto;Normale;;Nicola;2018-05-31;00:00:00;5;2018;2018-05
9425;867;VMS 2;2018-05-31 00:00:00.000;Parto;Normale;;Nicola;2018-05-31;00:00:00;5;2018;2018-05
9426;542;VMS 4;2018-05-30 10:31:09.740;Note;Generale;2021-04-01 14:47:02.283;Nicola;2018-05-30;10:31:09.740000;5;2018;2018-05
9427;701;Asciutte;2018-05-30 10:30:28.870;Note;Generale;2020-02-22 12:26:09.443;Nicola;2018-05-30;10:30:28.870000;5;2018;2018-05
9428;755;VMS 3;2018-05-30 10:30:14.170;Note;Generale;2021-04-01 14:47:02.317;Nicola;2018-05-30;10:30:14.170000;5;2018;2018-05
9429;721;VMS 3;2018-05-30 10:29:58.710;Note;Generale;2021-04-01 14:47:02.317;Nicola;2018-05-30;10:29:58.710000;5;2018;2018-05
9430;865;VMS 2;2018-05-30 10:29:36.730;Note;Generale;2022-03-16 15:12:45.340;Nicola;2018-05-30;10:29:36.730000;5;2018;2018-05
9431;864;VMS 2;2018-05-30 10:29:30.787;Note;Generale;;Nicola;2018-05-30;10:29:30.787000;5;2018;2018-05
9432;863;VMS 2;2018-05-30 10:29:23.720;Note;Generale;;Nicola;2018-05-30;10:29:23.720000;5;2018;2018-05
9433;862;VMS 2;2018-05-30 10:29:15.467;Note;Generale;2020-02-24 10:36:25.663;Nicola;2018-05-30;10:29:15.467000;5;2018;2018-05
9434;859;VMS 2;2018-05-30 10:28:55.890;Note;Generale;;Nicola;2018-05-30;10:28:55.890000;5;2018;2018-05
9435;284;VMS 1;2018-05-30 10:28:26.110;Note;Generale;2021-03-04 14:41:37.010;Nicola;2018-05-30;10:28:26.110000;5;2018;2018-05
9436;701;Asciutte;2018-05-30 08:47:00.610;Cambio gruppo;5, Asciutte -> 3, VMS 3;2020-02-22 12:26:09.443;Nicola;2018-05-30;08:47:00.610000;5;2018;2018-05
